year,region,yearly_cases,pop,crude_rate
2007,강원도양구군,0,21401.0,0.0
2007,강원도양양군,0,28472.0,0.0
2007,강원도영월군,0,40290.0,0.0
2007,강원도원주시,0,298762.0,0.0
2007,강원도인제군,0,32079.0,0.0
2007,강원도정선군,0,41806.0,0.0
2007,강원도철원군,0,47420.0,0.0
2007,강원도춘천시,0,258141.0,0.0
2007,강원도태백시,0,51490.0,0.0
2007,강원도평창군,0,44003.0,0.0
2007,강원도홍천군,0,70142.0,0.0
2007,강원도화천군,0,22944.0,0.0
2007,강원도횡성군,0,43176.0,0.0
2007,경기도가평군,0,55698.0,0.0
2007,경기도고양시,0,924839.0,0.0
2007,경기도과천시,0,62291.0,0.0
2007,경기도광명시,0,313019.0,0.0
2007,경기도광주시,1,229319.0,0.4360737662382969
2007,경기도구리시,0,196800.0,0.0
2007,경기도군포시,0,275351.0,0.0
2007,경기도김포시,0,205997.0,0.0
2007,경기도남양주시,0,492347.0,0.0
2007,경기도동두천시,0,88780.0,0.0
2007,경기도부천시,0,864037.0,0.0
2007,경기도성남시,2,953960.0,0.20965239632689003
2007,경기도수원시,0,1067702.0,0.0
2007,경기도시흥시,0,390564.0,0.0
2007,경기도안산시,1,705040.0,0.1418359242028821
2007,경기도안성시,0,163733.0,0.0
2007,경기도안양시,0,624197.0,0.0
2007,경기도양주시,0,179914.0,0.0
2007,경기도양평군,0,87874.0,0.0
2007,경기도여주시,0,106926.0,0.0
2007,경기도연천군,0,45603.0,0.0
2007,경기도오산시,0,145825.0,0.0
2007,경기도용인시,2,800294.0,0.24990815875165878
2007,경기도의왕시,0,135009.0,0.0
2007,경기도의정부시,0,421853.0,0.0
2007,경기도이천시,0,195691.0,0.0
2007,경기도파주시,0,303831.0,0.0
2007,경기도평택시,0,402458.0,0.0
2007,경기도포천시,1,158156.0,0.6322871089304231
2007,경기도하남시,0,137131.0,0.0
2007,경기도화성시,1,371972.0,0.26883743937715743
2007,경상남도거제시,1,208208.0,0.48028894182740334
2007,경상남도거창군,0,63979.0,0.0
2007,경상남도고성군,0,55393.0,0.0
2007,경상남도김해시,0,464964.0,0.0
2007,경상남도남해군,0,55026.0,0.0
2007,경상남도밀양시,0,111473.0,0.0
2007,경상남도사천시,0,112499.0,0.0
2007,경상남도산청군,0,35274.0,0.0
2007,경상남도양산시,2,231956.0,0.8622324923692425
2007,경상남도의령군,0,31418.0,0.0
2007,경상남도진주시,0,330756.0,0.0
2007,경상남도창녕군,0,62255.0,0.0
2007,경상남도창원시,0,1082843.0,0.0
2007,경상남도통영시,0,134431.0,0.0
2007,경상남도하동군,0,55526.0,0.0
2007,경상남도함안군,0,64865.0,0.0
2007,경상남도함양군,0,40637.0,0.0
2007,경상남도합천군,1,55450.0,1.8034265103697025
2007,경상북도경산시,0,236881.0,0.0
2007,경상북도경주시,0,272206.0,0.0
2007,경상북도고령군,0,34907.0,0.0
2007,경상북도구미시,1,391897.0,0.25516908779602804
2007,경상북도김천시,0,139084.0,0.0
2007,경상북도문경시,0,74780.0,0.0
2007,경상북도봉화군,0,35046.0,0.0
2007,경상북도상주시,0,106600.0,0.0
2007,경상북도성주군,0,45680.0,0.0
2007,경상북도안동시,0,167916.0,0.0
2007,경상북도영덕군,0,43470.0,0.0
2007,경상북도영양군,1,19119.0,5.230399079449762
2007,경상북도영주시,0,115083.0,0.0
2007,경상북도영천시,0,105819.0,0.0
2007,경상북도예천군,0,48866.0,0.0
2007,경상북도울릉군,0,10125.0,0.0
2007,경상북도울진군,0,53955.0,0.0
2007,경상북도의성군,0,61366.0,0.0
2007,경상북도청도군,0,45515.0,0.0
2007,경상북도청송군,0,27862.0,0.0
2007,경상북도칠곡군,0,113851.0,0.0
2007,경상북도포항시,0,505555.0,0.0
2007,광주시광산구,2,316101.0,0.6327091657413295
2007,광주시남구,0,209024.0,0.0
2007,광주시동구,0,115066.0,0.0
2007,광주시북구,1,466181.0,0.2145089568214921
2007,광주시서구,2,307072.0,0.6513130471029596
2007,대구시군위군,0,25781.0,0.0
2007,대구시남구,0,178530.0,0.0
2007,대구시달서구,0,591169.0,0.0
2007,대구시달성군,0,160443.0,0.0
2007,대구시동구,1,336049.0,0.29757565116991863
2007,대구시북구,0,463056.0,0.0
2007,대구시서구,0,237757.0,0.0
2007,대구시수성구,0,447164.0,0.0
2007,대구시중구,0,79093.0,0.0
2007,대전시대덕구,0,213275.0,0.0
2007,대전시동구,0,244496.0,0.0
2007,대전시서구,0,501935.0,0.0
2007,대전시유성구,0,250523.0,0.0
2007,대전시중구,0,265430.0,0.0
2007,부산시강서구,0,51819.0,0.0
2007,부산시금정구,1,258934.0,0.38619879969413057
2007,부산시기장군,0,79565.0,0.0
2007,부산시남구,0,296666.0,0.0
2007,부산시동구,0,104881.0,0.0
2007,부산시동래구,0,284901.0,0.0
2007,부산시부산진구,0,402359.0,0.0
2007,부산시북구,0,325302.0,0.0
2007,부산시사상구,0,265512.0,0.0
2007,부산시사하구,0,364693.0,0.0
2007,부산시서구,0,132803.0,0.0
2007,부산시수영구,0,178253.0,0.0
2007,부산시연제구,0,212658.0,0.0
2007,부산시영도구,0,155273.0,0.0
2007,부산시중구,0,50004.0,0.0
2007,부산시해운대구,0,423816.0,0.0
2007,서울시강남구,0,560958.0,0.0
2007,서울시강동구,0,464546.0,0.0
2007,서울시강북구,1,345478.0,0.289454031805209
2007,서울시강서구,0,560424.0,0.0
2007,서울시관악구,0,535571.0,0.0
2007,서울시광진구,0,376572.0,0.0
2007,서울시구로구,0,420542.0,0.0
2007,서울시금천구,0,249108.0,0.0
2007,서울시노원구,1,616753.0,0.16213946263739293
2007,서울시도봉구,0,375975.0,0.0
2007,서울시동대문구,1,376421.0,0.26565999240212423
2007,서울시동작구,0,405967.0,0.0
2007,서울시마포구,1,392650.0,0.25467974022666495
2007,서울시서대문구,0,348575.0,0.0
2007,서울시서초구,0,405969.0,0.0
2007,서울시성동구,0,333535.0,0.0
2007,서울시성북구,0,469973.0,0.0
2007,서울시송파구,1,623876.0,0.16028826241112018
2007,서울시양천구,0,503650.0,0.0
2007,서울시영등포구,0,408178.0,0.0
2007,서울시용산구,0,235832.0,0.0
2007,서울시은평구,0,459196.0,0.0
2007,서울시종로구,0,165846.0,0.0
2007,서울시중구,0,130044.0,0.0
2007,서울시중랑구,0,427071.0,0.0
2007,세종시세종시,0,79977.0,0.0
2007,울산시남구,0,342675.0,0.0
2007,울산시동구,0,181844.0,0.0
2007,울산시북구,0,155642.0,0.0
2007,울산시울주군,0,183261.0,0.0
2007,울산시중구,0,236573.0,0.0
2007,인천시강화군,0,66466.0,0.0
2007,인천시계양구,0,342564.0,0.0
2007,인천시남구,0,412379.0,0.0
2007,인천시남동구,0,425217.0,0.0
2007,인천시동구,0,74087.0,0.0
2007,인천시부평구,2,568905.0,0.35155254392209595
2007,인천시서구,0,399430.0,0.0
2007,인천시연수구,0,268780.0,0.0
2007,인천시옹진군,0,16980.0,0.0
2007,인천시중구,0,89768.0,0.0
2007,전라남도강진군,0,41352.0,0.0
2007,전라남도고흥군,0,78589.0,0.0
2007,전라남도곡성군,0,33311.0,0.0
2007,전라남도광양시,0,138865.0,0.0
2007,전라남도구례군,0,28203.0,0.0
2007,전라남도나주시,0,95439.0,0.0
2007,전라남도담양군,2,50441.0,3.9650284490791226
2007,전라남도목포시,0,243312.0,0.0
2007,전라남도무안군,0,63674.0,0.0
2007,전라남도보성군,0,50921.0,0.0
2007,전라남도순천시,0,270380.0,0.0
2007,전라남도신안군,0,45968.0,0.0
2007,전라남도여수시,1,295439.0,0.33847934768260113
2007,전라남도영광군,0,58837.0,0.0
2007,전라남도영암군,1,60742.0,1.6463073326528597
2007,전라남도완도군,0,56201.0,0.0
2007,전라남도장성군,0,47410.0,0.0
2007,전라남도장흥군,0,43468.0,0.0
2007,전라남도진도군,0,35206.0,0.0
2007,전라남도함평군,0,37998.0,0.0
2007,전라남도해남군,0,82529.0,0.0
2007,전라남도화순군,0,71551.0,0.0
2007,전라북도고창군,0,60962.0,0.0
2007,전라북도군산시,0,260562.0,0.0
2007,전라북도김제시,0,97615.0,0.0
2007,전라북도남원시,0,89247.0,0.0
2007,전라북도무주군,0,26361.0,0.0
2007,전라북도부안군,0,61879.0,0.0
2007,전라북도순창군,0,32035.0,0.0
2007,전라북도완주군,0,82972.0,0.0
2007,전라북도익산시,0,313590.0,0.0
2007,전라북도임실군,0,31952.0,0.0
2007,전라북도장수군,0,26687.0,0.0
2007,전라북도전주시,0,623926.0,0.0
2007,전라북도정읍시,0,124239.0,0.0
2007,전라북도진안군,0,30250.0,0.0
2007,제주도서귀포시,0,153800.0,0.0
2007,제주도제주시,3,405458.0,0.7399040097864636
2007,충청남도계룡시,0,37775.0,0.0
2007,충청남도공주시,0,126612.0,0.0
2007,충청남도금산군,0,57690.0,0.0
2007,충청남도논산시,0,129486.0,0.0
2007,충청남도당진시,0,136254.0,0.0
2007,충청남도보령시,1,107637.0,0.9290485613683027
2007,충청남도부여군,0,77916.0,0.0
2007,충청남도서산시,0,153569.0,0.0
2007,충청남도서천군,0,61168.0,0.0
2007,충청남도아산시,0,221490.0,0.0
2007,충청남도예산군,0,88670.0,0.0
2007,충청남도천안시,0,531956.0,0.0
2007,충청남도청양군,0,33604.0,0.0
2007,충청남도태안군,0,63042.0,0.0
2007,충청남도홍성군,0,88685.0,0.0
2007,충청북도괴산군,0,36873.0,0.0
2007,충청북도단양군,0,32399.0,0.0
2007,충청북도보은군,1,35354.0,2.8285342535498104
2007,충청북도영동군,0,50131.0,0.0
2007,충청북도옥천군,0,54608.0,0.0
2007,충청북도음성군,0,88355.0,0.0
2007,충청북도제천시,0,136218.0,0.0
2007,충청북도증평군,0,31145.0,0.0
2007,충청북도진천군,0,60154.0,0.0
2007,충청북도청주시,0,776307.0,0.0
2007,충청북도충주시,0,205064.0,0.0
2008,강원도강릉시,1,218399.0,0.45787755438440647
2008,강원도고성군,0,30172.0,0.0
2008,강원도동해시,0,95652.0,0.0
2008,강원도삼척시,0,70954.0,0.0
2008,강원도속초시,0,84599.0,0.0
2008,강원도양구군,0,21303.0,0.0
2008,강원도양양군,0,28115.0,0.0
2008,강원도영월군,0,40201.0,0.0
2008,강원도원주시,0,303975.0,0.0
2008,강원도인제군,0,31620.0,0.0
2008,강원도정선군,0,41269.0,0.0
2008,강원도철원군,0,47724.0,0.0
2008,강원도춘천시,0,261975.0,0.0
2008,강원도태백시,0,51028.0,0.0
2008,강원도평창군,0,43706.0,0.0
2008,강원도홍천군,0,70360.0,0.0
2008,강원도화천군,0,24110.0,0.0
2008,강원도횡성군,0,43413.0,0.0
2008,경기도가평군,1,57108.0,1.751068151572459
2008,경기도고양시,1,938831.0,0.10651544314152388
2008,경기도과천시,0,69477.0,0.0
2008,경기도광명시,0,310501.0,0.0
2008,경기도광주시,0,234777.0,0.0
2008,경기도구리시,0,195874.0,0.0
2008,경기도군포시,0,277590.0,0.0
2008,경기도김포시,0,220418.0,0.0
2008,경기도남양주시,0,505867.0,0.0
2008,경기도동두천시,0,90835.0,0.0
2008,경기도부천시,0,867678.0,0.0
2008,경기도성남시,2,942447.0,0.21221352500458912
2008,경기도수원시,0,1067425.0,0.0
2008,경기도시흥시,0,392756.0,0.0
2008,경기도안산시,0,708257.0,0.0
2008,경기도안성시,0,169545.0,0.0
2008,경기도안양시,0,620279.0,0.0
2008,경기도양주시,0,179914.0,0.0
2008,경기도양평군,0,89812.0,0.0
2008,경기도여주시,1,107355.0,0.9314889851427506
2008,경기도연천군,0,45495.0,0.0
2008,경기도오산시,0,150237.0,0.0
2008,경기도용인시,0,816763.0,0.0
2008,경기도의왕시,0,134488.0,0.0
2008,경기도의정부시,0,430849.0,0.0
2008,경기도이천시,0,196633.0,0.0
2008,경기도파주시,0,311164.0,0.0
2008,경기도평택시,0,406721.0,0.0
2008,경기도포천시,0,160176.0,0.0
2008,경기도하남시,0,143638.0,0.0
2008,경기도화성시,0,449354.0,0.0
2008,경상남도거제시,0,217211.0,0.0
2008,경상남도거창군,0,63268.0,0.0
2008,경상남도고성군,0,55950.0,0.0
2008,경상남도김해시,0,477572.0,0.0
2008,경상남도남해군,0,50698.0,0.0
2008,경상남도밀양시,0,110858.0,0.0
2008,경상남도사천시,0,112828.0,0.0
2008,경상남도산청군,0,35043.0,0.0
2008,경상남도양산시,0,243012.0,0.0
2008,경상남도의령군,0,30734.0,0.0
2008,경상남도진주시,1,331222.0,0.30191231258793194
2008,경상남도창녕군,0,61603.0,0.0
2008,경상남도창원시,0,1083292.0,0.0
2008,경상남도통영시,0,136275.0,0.0
2008,경상남도하동군,0,53515.0,0.0
2008,경상남도함안군,0,66050.0,0.0
2008,경상남도함양군,0,40447.0,0.0
2008,경상남도합천군,0,55677.0,0.0
2008,경상북도경산시,1,237423.0,0.4211891855464719
2008,경상북도경주시,2,269343.0,0.7425476065834271
2008,경상북도고령군,0,34770.0,0.0
2008,경상북도구미시,0,393959.0,0.0
2008,경상북도김천시,1,138056.0,0.7243437445674219
2008,경상북도문경시,0,75486.0,0.0
2008,경상북도봉화군,0,34628.0,0.0
2008,경상북도상주시,0,105381.0,0.0
2008,경상북도성주군,0,45024.0,0.0
2008,경상북도안동시,0,167300.0,0.0
2008,경상북도영덕군,0,42707.0,0.0
2008,경상북도영양군,0,18766.0,0.0
2008,경상북도영주시,0,113930.0,0.0
2008,경상북도영천시,0,104022.0,0.0
2008,경상북도예천군,0,47993.0,0.0
2008,경상북도울릉군,0,10168.0,0.0
2008,경상북도울진군,0,53042.0,0.0
2008,경상북도의성군,0,60033.0,0.0
2008,경상북도청도군,0,44711.0,0.0
2008,경상북도청송군,0,27289.0,0.0
2008,경상북도칠곡군,0,116472.0,0.0
2008,경상북도포항시,1,508119.0,0.19680429190799795
2008,광주시광산구,5,320660.0,1.5592839767978544
2008,광주시남구,1,213073.0,0.4693227203822164
2008,광주시동구,1,109963.0,0.9093967971044806
2008,광주시북구,3,474121.0,0.6327498676498193
2008,광주시서구,0,304885.0,0.0
2008,대구시군위군,0,25309.0,0.0
2008,대구시남구,1,175317.0,0.5703953410108547
2008,대구시달서구,0,594616.0,0.0
2008,대구시달성군,0,171001.0,0.0
2008,대구시동구,0,330996.0,0.0
2008,대구시북구,0,461518.0,0.0
2008,대구시서구,1,228720.0,0.43721580972367957
2008,대구시수성구,1,451732.0,0.22137019294626017
2008,대구시중구,0,78824.0,0.0
2008,대전시대덕구,0,211241.0,0.0
2008,대전시동구,1,245973.0,0.4065486862379204
2008,대전시서구,0,499172.0,0.0
2008,대전시유성구,0,259831.0,0.0
2008,대전시중구,1,264678.0,0.37781757456229836
2008,부산시강서구,0,52156.0,0.0
2008,부산시금정구,2,256398.0,0.7800372857822605
2008,부산시기장군,0,81159.0,0.0
2008,부산시남구,0,298314.0,0.0
2008,부산시동구,0,102764.0,0.0
2008,부산시동래구,0,282673.0,0.0
2008,부산시부산진구,0,400516.0,0.0
2008,부산시북구,0,318859.0,0.0
2008,부산시사상구,0,260897.0,0.0
2008,부산시사하구,0,365368.0,0.0
2008,부산시서구,0,129385.0,0.0
2008,부산시수영구,0,177140.0,0.0
2008,부산시연제구,0,212810.0,0.0
2008,부산시영도구,0,152118.0,0.0
2008,부산시중구,0,49565.0,0.0
2008,부산시해운대구,0,424455.0,0.0
2008,서울시강남구,0,557832.0,0.0
2008,서울시강동구,0,469024.0,0.0
2008,서울시강북구,0,342274.0,0.0
2008,서울시강서구,0,576848.0,0.0
2008,서울시관악구,0,534556.0,0.0
2008,서울시광진구,0,375482.0,0.0
2008,서울시구로구,0,420795.0,0.0
2008,서울시금천구,0,247320.0,0.0
2008,서울시노원구,0,615981.0,0.0
2008,서울시도봉구,0,373936.0,0.0
2008,서울시동대문구,1,370250.0,0.27008777852802157
2008,서울시동작구,0,400866.0,0.0
2008,서울시마포구,1,385119.0,0.259660001194436
2008,서울시서대문구,0,331688.0,0.0
2008,서울시서초구,0,406320.0,0.0
2008,서울시성동구,0,314212.0,0.0
2008,서울시성북구,1,473357.0,0.21125704278166374
2008,서울시송파구,0,668962.0,0.0
2008,서울시양천구,1,502343.0,0.19906717123559
2008,서울시영등포구,0,408099.0,0.0
2008,서울시용산구,1,238224.0,0.4197729867687555
2008,서울시은평구,0,458401.0,0.0
2008,서울시종로구,0,170705.0,0.0
2008,서울시중구,0,130362.0,0.0
2008,서울시중랑구,0,427871.0,0.0
2008,세종시세종시,0,78645.0,0.0
2008,울산시남구,0,343922.0,0.0
2008,울산시동구,0,176431.0,0.0
2008,울산시북구,0,166469.0,0.0
2008,울산시울주군,0,191687.0,0.0
2008,울산시중구,0,233898.0,0.0
2008,인천시강화군,0,67387.0,0.0
2008,인천시계양구,0,342299.0,0.0
2008,인천시남구,0,420741.0,0.0
2008,인천시남동구,2,450054.0,0.4443911175103432
2008,인천시동구,0,74866.0,0.0
2008,인천시부평구,0,569246.0,0.0
2008,인천시서구,1,393346.0,0.25422910109674435
2008,인천시연수구,0,268668.0,0.0
2008,인천시옹진군,0,17376.0,0.0
2008,인천시중구,1,88713.0,1.1272305073664513
2008,전라남도강진군,0,41153.0,0.0
2008,전라남도고흥군,0,76605.0,0.0
2008,전라남도곡성군,1,32608.0,3.0667320902845927
2008,전라남도광양시,0,141388.0,0.0
2008,전라남도구례군,0,27703.0,0.0
2008,전라남도나주시,0,92884.0,0.0
2008,전라남도담양군,0,48347.0,0.0
2008,전라남도목포시,0,245651.0,0.0
2008,전라남도무안군,0,66598.0,0.0
2008,전라남도보성군,0,50004.0,0.0
2008,전라남도순천시,0,269429.0,0.0
2008,전라남도신안군,0,45718.0,0.0
2008,전라남도여수시,0,295133.0,0.0
2008,전라남도영광군,0,58075.0,0.0
2008,전라남도영암군,0,60106.0,0.0
2008,전라남도완도군,0,54999.0,0.0
2008,전라남도장성군,0,46602.0,0.0
2008,전라남도장흥군,0,42783.0,0.0
2008,전라남도진도군,0,34412.0,0.0
2008,전라남도함평군,1,37432.0,2.671511006625347
2008,전라남도해남군,0,81043.0,0.0
2008,전라남도화순군,0,70327.0,0.0
2008,전라북도고창군,0,60328.0,0.0
2008,전라북도군산시,0,263845.0,0.0
2008,전라북도김제시,0,95807.0,0.0
2008,전라북도남원시,0,88356.0,0.0
2008,전라북도무주군,0,26017.0,0.0
2008,전라북도부안군,0,60872.0,0.0
2008,전라북도순창군,0,30920.0,0.0
2008,전라북도완주군,0,83757.0,0.0
2008,전라북도익산시,0,309269.0,0.0
2008,전라북도임실군,0,31133.0,0.0
2008,전라북도장수군,0,23864.0,0.0
2008,전라북도전주시,3,631532.0,0.4750353109581145
2008,전라북도정읍시,4,122842.0,3.2562153009556996
2008,전라북도진안군,0,27230.0,0.0
2008,제주도서귀포시,0,153120.0,0.0
2008,제주도제주시,3,407498.0,0.7361999322696062
2008,충청남도계룡시,0,41411.0,0.0
2008,충청남도공주시,0,125143.0,0.0
2008,충청남도금산군,0,56740.0,0.0
2008,충청남도논산시,0,127797.0,0.0
2008,충청남도당진시,0,136432.0,0.0
2008,충청남도보령시,0,106885.0,0.0
2008,충청남도부여군,0,76687.0,0.0
2008,충청남도서산시,0,156867.0,0.0
2008,충청남도서천군,0,60507.0,0.0
2008,충청남도아산시,0,240942.0,0.0
2008,충청남도예산군,0,88144.0,0.0
2008,충청남도천안시,0,537698.0,0.0
2008,충청남도청양군,0,33062.0,0.0
2008,충청남도태안군,0,63401.0,0.0
2008,충청남도홍성군,0,88176.0,0.0
2008,충청북도괴산군,0,36566.0,0.0
2008,충청북도단양군,0,31929.0,0.0
2008,충청북도보은군,0,35069.0,0.0
2008,충청북도영동군,0,50276.0,0.0
2008,충청북도옥천군,0,54475.0,0.0
2008,충청북도음성군,0,89542.0,0.0
2008,충청북도제천시,0,135738.0,0.0
2008,충청북도증평군,0,32179.0,0.0
2008,충청북도진천군,0,60715.0,0.0
2008,충청북도청주시,0,786726.0,0.0
2008,충청북도충주시,0,206372.0,0.0
2009,강원도강릉시,0,217464.0,0.0
2009,강원도고성군,0,30272.0,0.0
2009,강원도동해시,0,95271.0,0.0
2009,강원도삼척시,0,71935.0,0.0
2009,강원도속초시,0,83822.0,0.0
2009,강원도양구군,0,21323.0,0.0
2009,강원도양양군,0,27957.0,0.0
2009,강원도영월군,0,40265.0,0.0
2009,강원도원주시,0,307882.0,0.0
2009,강원도인제군,0,31452.0,0.0
2009,강원도정선군,0,40708.0,0.0
2009,강원도철원군,0,47669.0,0.0
2009,강원도춘천시,0,264849.0,0.0
2009,강원도태백시,0,50424.0,0.0
2009,강원도평창군,0,43634.0,0.0
2009,강원도홍천군,0,69606.0,0.0
2009,강원도화천군,0,24216.0,0.0
2009,강원도횡성군,0,44121.0,0.0
2009,경기도가평군,0,57564.0,0.0
2009,경기도고양시,2,938784.0,0.21304155162422878
2009,경기도과천시,0,72049.0,0.0
2009,경기도광명시,0,314257.0,0.0
2009,경기도광주시,0,238583.0,0.0
2009,경기도구리시,6,195593.0,3.0675944435639315
2009,경기도군포시,0,275731.0,0.0
2009,경기도김포시,0,225805.0,0.0
2009,경기도남양주시,1,525211.0,0.1903996679429791
2009,경기도동두천시,0,93211.0,0.0
2009,경기도부천시,0,869944.0,0.0
2009,경기도성남시,0,962726.0,0.0
2009,경기도수원시,1,1073149.0,0.09318370515184751
2009,경기도시흥시,0,397912.0,0.0
2009,경기도안산시,0,705346.0,0.0
2009,경기도안성시,0,170919.0,0.0
2009,경기도안양시,0,616547.0,0.0
2009,경기도양주시,0,182106.0,0.0
2009,경기도양평군,0,91450.0,0.0
2009,경기도여주시,0,108088.0,0.0
2009,경기도연천군,0,45241.0,0.0
2009,경기도오산시,0,159734.0,0.0
2009,경기도용인시,0,839204.0,0.0
2009,경기도의왕시,0,140874.0,0.0
2009,경기도의정부시,1,431008.0,0.23201425495582448
2009,경기도이천시,0,197496.0,0.0
2009,경기도파주시,0,323011.0,0.0
2009,경기도평택시,1,410042.0,0.24387745645568015
2009,경기도포천시,0,158931.0,0.0
2009,경기도하남시,0,148566.0,0.0
2009,경기도화성시,0,491528.0,0.0
2009,경상남도거제시,0,225522.0,0.0
2009,경상남도거창군,0,63180.0,0.0
2009,경상남도고성군,0,57100.0,0.0
2009,경상남도김해시,0,492413.0,0.0
2009,경상남도남해군,0,50244.0,0.0
2009,경상남도밀양시,0,110170.0,0.0
2009,경상남도사천시,0,112724.0,0.0
2009,경상남도산청군,0,34921.0,0.0
2009,경상남도양산시,0,250387.0,0.0
2009,경상남도의령군,0,30496.0,0.0
2009,경상남도진주시,0,331720.0,0.0
2009,경상남도창녕군,0,61252.0,0.0
2009,경상남도창원시,0,1080441.0,0.0
2009,경상남도통영시,0,137415.0,0.0
2009,경상남도하동군,0,52010.0,0.0
2009,경상남도함안군,0,66582.0,0.0
2009,경상남도함양군,0,40626.0,0.0
2009,경상남도합천군,0,52973.0,0.0
2009,경상북도경산시,0,236459.0,0.0
2009,경상북도경주시,0,267466.0,0.0
2009,경상북도고령군,0,34535.0,0.0
2009,경상북도구미시,0,396419.0,0.0
2009,경상북도김천시,0,135918.0,0.0
2009,경상북도문경시,0,76645.0,0.0
2009,경상북도봉화군,0,34297.0,0.0
2009,경상북도상주시,0,106208.0,0.0
2009,경상북도성주군,0,45616.0,0.0
2009,경상북도안동시,0,167432.0,0.0
2009,경상북도영덕군,0,41710.0,0.0
2009,경상북도영양군,0,18553.0,0.0
2009,경상북도영주시,0,113309.0,0.0
2009,경상북도영천시,0,103115.0,0.0
2009,경상북도예천군,0,47306.0,0.0
2009,경상북도울릉군,0,10325.0,0.0
2009,경상북도울진군,0,52529.0,0.0
2009,경상북도의성군,0,59109.0,0.0
2009,경상북도청도군,0,44279.0,0.0
2009,경상북도청송군,0,26917.0,0.0
2009,경상북도칠곡군,0,117288.0,0.0
2009,경상북도포항시,1,509475.0,0.19628048481279747
2009,광주시광산구,8,342936.0,2.3327967900716167
2009,광주시남구,2,213697.0,0.9359045751695156
2009,광주시동구,1,107772.0,0.9278847938239988
2009,광주시북구,0,469410.0,0.0
2009,광주시서구,0,299825.0,0.0
2009,대구시군위군,0,24966.0,0.0
2009,대구시남구,0,171873.0,0.0
2009,대구시달서구,0,598011.0,0.0
2009,대구시달성군,0,176135.0,0.0
2009,대구시동구,0,331421.0,0.0
2009,대구시북구,0,453367.0,0.0
2009,대구시서구,0,225193.0,0.0
2009,대구시수성구,0,456196.0,0.0
2009,대구시중구,0,77585.0,0.0
2009,대전시대덕구,0,208147.0,0.0
2009,대전시동구,1,246116.0,0.4063124705423459
2009,대전시서구,0,499297.0,0.0
2009,대전시유성구,0,266585.0,0.0
2009,대전시중구,0,264035.0,0.0
2009,부산시강서구,0,60372.0,0.0
2009,부산시금정구,0,252039.0,0.0
2009,부산시기장군,0,89384.0,0.0
2009,부산시남구,0,297963.0,0.0
2009,부산시동구,0,101153.0,0.0
2009,부산시동래구,0,281644.0,0.0
2009,부산시부산진구,0,395689.0,0.0
2009,부산시북구,0,314227.0,0.0
2009,부산시사상구,0,255274.0,0.0
2009,부산시사하구,1,359800.0,0.27793218454697055
2009,부산시서구,0,125785.0,0.0
2009,부산시수영구,0,177292.0,0.0
2009,부산시연제구,0,210390.0,0.0
2009,부산시영도구,0,148139.0,0.0
2009,부산시중구,0,48905.0,0.0
2009,부산시해운대구,0,424974.0,0.0
2009,서울시강남구,0,562138.0,0.0
2009,서울시강동구,0,484745.0,0.0
2009,서울시강북구,0,340367.0,0.0
2009,서울시강서구,1,572836.0,0.1745700340062426
2009,서울시관악구,0,529869.0,0.0
2009,서울시광진구,0,373998.0,0.0
2009,서울시구로구,0,421967.0,0.0
2009,서울시금천구,0,244835.0,0.0
2009,서울시노원구,1,610616.0,0.16376904634008935
2009,서울시도봉구,1,369733.0,0.27046544398254957
2009,서울시동대문구,0,362146.0,0.0
2009,서울시동작구,0,397920.0,0.0
2009,서울시마포구,2,384013.0,0.5208157015517704
2009,서울시서대문구,0,327451.0,0.0
2009,서울시서초구,0,425481.0,0.0
2009,서울시성동구,1,308058.0,0.32461419602802066
2009,서울시성북구,0,476028.0,0.0
2009,서울시송파구,0,681476.0,0.0
2009,서울시양천구,1,501395.0,0.1994435524885569
2009,서울시영등포구,0,405798.0,0.0
2009,서울시용산구,0,238708.0,0.0
2009,서울시은평구,0,465895.0,0.0
2009,서울시종로구,0,168603.0,0.0
2009,서울시중구,0,129465.0,0.0
2009,서울시중랑구,0,424761.0,0.0
2009,세종시세종시,0,79482.0,0.0
2009,울산시남구,1,343740.0,0.29091755396520624
2009,울산시동구,0,173841.0,0.0
2009,울산시북구,0,171674.0,0.0
2009,울산시울주군,0,195399.0,0.0
2009,울산시중구,1,230212.0,0.43438222160443424
2009,인천시강화군,0,67049.0,0.0
2009,인천시계양구,0,344039.0,0.0
2009,인천시남구,0,419935.0,0.0
2009,인천시남동구,0,463414.0,0.0
2009,인천시동구,0,77308.0,0.0
2009,인천시부평구,0,563920.0,0.0
2009,인천시서구,0,395508.0,0.0
2009,인천시연수구,1,271497.0,0.3683281951550109
2009,인천시옹진군,0,18221.0,0.0
2009,인천시중구,0,89688.0,0.0
2009,전라남도강진군,0,41164.0,0.0
2009,전라남도고흥군,1,75127.0,1.331079372262968
2009,전라남도곡성군,0,32084.0,0.0
2009,전라남도광양시,0,143461.0,0.0
2009,전라남도구례군,1,27518.0,3.633985027981685
2009,전라남도나주시,2,90875.0,2.2008253094910595
2009,전라남도담양군,0,47286.0,0.0
2009,전라남도목포시,0,244339.0,0.0
2009,전라남도무안군,0,72417.0,0.0
2009,전라남도보성군,0,49048.0,0.0
2009,전라남도순천시,0,269516.0,0.0
2009,전라남도신안군,1,45294.0,2.2077979423323177
2009,전라남도여수시,1,293546.0,0.34066211087870385
